KC_Basal	KC_Basal_Quies	KC_Basal_Mig	KC_Basal_Prolif	KC_Spinous	KC_Spinous_Mig	KC_Spinous_Mat	KC_Granular	SAC_SG_Progenitor	SAC_SG_Clear	SAC_SG_Dark	SAC_SG_Ductal	SAC_HF_HFSC	SAC_HF_DP_DS	SAC_HF_Matrix	SAC_HF_ORS	SAC_HF_IRS	Melanocyte	Fib_Papi	Fib_SFRP2	Fib_Fasci	Fib_EN1	Fib_Inflama	Fibrocyte	Fib_Myo	Fib_Prolif	Fib_K14	Endo_Arterial	Endo_Venous	Endo_Lymphatic	Endo_Capillary	Endo_Prolif	Pericyte	Neuron	Schwann	M1_Macrophage	M2_Macrophage	LAM	Neutrophil	Mast	cDC1	cDC2	pDC	LGHS	B_Mature	B_Plasma	CD4_T	CD8_T	NK
POU5F1	0.0207594645073147	0.0241523981467635	0.00789622145335733	0.0163081151041533	0.0317781454949011	0.0201631372301627	0.0197281906143196	0.0334869589025177	0.00750843350450014	0.00814325048060982	0.0287383510571998	0.0153833757785078	0.00315572990965307	0.0024844870118006	0.000997329027432658	0.000842837726025669	0.0012580038487946	0.00774228221592677	0.00536707418428051	0.0171186109371526	0.00967039496622002	0.00524629158492096	0.00741196673459532	0.0132591681512617	0.018279164178499	0.00823892736978149	0.0137898873599244	0.00724622422261012	0.0245319332620344	0.0112004991053765	0.00926845717659641	0.00384215351468287	0.0144416225150452	0.111152112105309	0.00949975179755624	0.00606366156684901	0.00359406574298449	0.00286374813043955	0.00127449704836002	0.00777672772701621	0.00244517576794179	0.00703654200060078	0.00632039118644101	0.00328472402537483	0.0133190199033676	0.0162362622072731	0.0343630128548962	0.0162872662896497	0.00220819264862548
POU6F1	0.119207813465251	0.138939479373242	0.0250110522651541	0.058457098399625	0.125889954994192	0.0861271607351024	0.0727735660126015	0.140750411170607	0.0131564533591133	0.020255813601142	0.0667679376935458	0.050066699684058	0.000931205305180427	0.00318222789582145	0.000740852808075898	0.00182883574724313	0.0011874550020492	0.0209299997710368	0.0192368039079114	0.041537769219296	0.0257556300230961	0.0213957117719887	0.0226571215739431	0.0260631301616557	0.0636775911301262	0.0146731136739793	0.0344401865990984	0.0245792743870026	0.0754184785373022	0.00793773320256497	0.0303981810064038	0.00937847206813602	0.0573288357886781	0.122671234508567	0.0124950422500505	0.00424455289602577	0.00303687367002303	0.00290453690115067	0.000689700818318206	0.0156383159075015	0.00290538287533548	0.00668090797129983	0.00327445216653355	0.00787999269327067	0.00951909735850354	0.00334411022652226	0.0639837585034355	0.0266916663540055	0.00386919038619937
PPARG	0.231611598350386	0.168573133279202	0.102887792018356	0.0994863669177657	0.138099987563872	0.130008163168016	0.0699529487177247	0.213453492794091	0.0170683969349856	0.0223303093362748	0.0514376921211609	0.084236955292129	0.00149057187463275	0.0037990701948365	0.00116818882976044	0.00493974320963131	0.00220175347155371	0.0268481884026381	0.0330180423710564	0.0639010755673419	0.018390712468482	0.0227995016511888	0.0409776919432523	0.0378145044114864	0.194121715183844	0.0319497363166812	0.0581328509117249	0.19240052419268	0.253458857149701	0.0171406883321559	0.131567809851507	0.0303172659495243	0.208075406542348	0.0126331641689008	0.014587779580191	0.0165884654249683	0.0170554471163864	0.0185842916609422	0.00134093687623182	0.0127772004127602	0.00100186577156069	0.00591843791735358	0.00305027480287645	0.00458325459009878	0.00577200823622015	0.0032280959113804	0.022942118899145	0.0117103255476478	0.00187672184439291
PRDM1	0.247787994421349	0.153311874192372	0.18973954329141	0.14468104557598	0.11343055438854	0.199305569966651	0.0761425755722385	0.325067442781327	0.0259550750624505	0.0166914276879843	0.0341179586315959	0.107039539342311	0.00204252353439593	0.003625511235122	0.00385327501919663	0.0146706396922907	0.00559989262506222	0.0369157931516904	0.0456768430425927	0.0705128172764002	0.0278781478037784	0.019378031860899	0.13852751398363	0.081338443788323	0.0837509225795814	0.0563319398578618	0.0710809612151111	0.0322867410691439	0.0954749888175084	0.00827111266196212	0.025753818738069	0.0152659600943679	0.0780087047332394	0.00235054055693795	0.00780610967483164	0.0574742385738083	0.0509477207576003	0.0435355504413526	0.00345697469522099	0.0235426253257636	0.00405566442598393	0.0168097182346056	0.00885708830670695	0.0124453499264734	0.0100626148820193	0.00649846582561486	0.0345724148081745	0.0162585025568971	0.00330712322945803
PRDM16	0.22839832885441	0.299918393218568	0.144752381723002	0.0838957534265834	0.276927963520208	0.158582664915897	0.140813039696948	0.274014477112548	0.0137466571792959	0.00652788663336779	0.0368415475004699	0.0641018250716821	7.14752942837515e-05	0.00172309328971121	8.98758618141926e-05	0.00231581837968176	0.00152075322525014	0.0233058395683713	0.0136944278539198	0.0192612480789278	0.00758545082304662	0.00930234130370211	0.0114446625791894	0.0260222085551659	0.0378837851949012	0.0061367409001345	0.0363491284610221	0.0296001952781979	0.0618089624682447	0.00959891351733355	0.0331059371973688	0.00337974336232882	0.043868675534885	0.0248956706865456	0.0173421093094284	0.00857791708876676	0.00262246467281479	0.00295152516029207	0.000398727281281763	0.0111090823427731	0.00103901904363779	0.00515033004959897	0.00269845742633312	0.00824330994095379	0.00883303946907077	0.00402502867568377	0.0350759444324376	0.0173999735088046	0.00222755152591425
PRDM5	0.169937890881949	0.219894608362194	0.054602822110781	0.0689041334636232	0.208403874358287	0.119886259657554	0.102578510414893	0.201035023794396	0.00946894389097652	0.012298587429765	0.0495536071142463	0.0572232322986777	0.000432891273709712	0.00290634231050291	0.000306781122572652	0.000538013996899789	0.0003147166455435	0.0255943366121525	0.011754117726646	0.0281614326635919	0.0178640488135764	0.010424449992449	0.00689571700361458	0.0233705283347041	0.0404912894329079	0.00698286035437445	0.0432449258461119	0.0179424946134814	0.0686387140392005	0.0082846044425684	0.0242936407332532	0.00623602205139107	0.0366697006857893	0.130438379586076	0.0106655522013877	0.00364642164911966	0.00132217903089804	0.00164427919040078	0.000354156460211308	0.0210765119584684	0.00143964766009019	0.00613719814896496	0.00391532427063135	0.00480008702771806	0.00862310222364759	0.0045539449183194	0.0437578940176437	0.0193509853160152	0.00294906429168318
RARB	0.125660780127627	0.145704327297995	0.0259460657607165	0.0634344593706595	0.135305391711345	0.0995282740058245	0.0826352778761359	0.174599163443088	0.0120282839338699	0.00924479155278424	0.0592307755873822	0.0488862308909817	0.000131234981198158	0.00353115128866144	0.000788845262969851	0.00135752221370322	0.000482315741706429	0.0187483137259077	0.0137158969126301	0.0267882720032728	0.0202118508535101	0.0143382321210783	0.00980734793640092	0.0204803133952987	0.0438342082446936	0.00896984814584023	0.0437739163235433	0.0151937517193401	0.0504603776398929	0.00534446782266706	0.0202221570849187	0.00490565121130415	0.0388927942930022	0.12260719496024	0.0116591865150903	0.000778975455601794	0.000323800521277784	0.000499033846287134	0.000106223717649012	0.012927421708441	0.00193656962057598	0.00543948865795696	0.00198660111006688	0.00403561060360369	0.00732805207729648	0.00398231982512465	0.0402509255141401	0.019086215115427	0.0032457423670903
RAX	0.188891885528858	0.26531659234762	0.11429766180589	0.0863379261622559	0.253050567338253	0.149326156939592	0.135569450435316	0.291074450587752	0.0106590795628654	0.00469698164784971	0.0281671141717568	0.0597414117691297	0.000216180721497317	0.00117935911172218	0.000138129250402019	0.00126729974237061	0.000690083382241413	0.0160343568831752	0.0360433580288926	0.03193177722258	0.072625519597892	0.0313982413681386	0.0220965988404211	0.0184066129883523	0.0336341198651426	0.00838793329170739	0.0273305462964732	0.00741210083585475	0.0329013618018694	0.00475110108965615	0.0151250825087104	0.00258346714283642	0.0353929468493415	0.0161751034962769	0.00483278300945456	0.00379726470741093	0.00121499094211619	0.00178890210620786	0.000147343448112958	0.0111988899056787	0.000587150800170133	0.00323686333055895	0.00187670098586146	0.00443022036118423	0.00407339253628836	0.00253205149382696	0.0185878000012483	0.0082841334055388	0.00140533735740767
REL	0.268452040115644	0.197259281738453	0.162677595135281	0.131796626362807	0.166153199575989	0.17628830150524	0.0888169354544639	0.272816319872709	0.0301172224323876	0.0357579784563031	0.0704382664178375	0.127759312810467	0.00317189303148502	0.00642860851098082	0.00312523075257531	0.0113469694758255	0.0048487966341042	0.0343132311730152	0.0247673399006463	0.0578025107878772	0.0217450196826413	0.0198591955471472	0.0602283799627339	0.0916457672350957	0.089328895791927	0.0258552135998719	0.0606214168483372	0.0453917904571985	0.122443084183738	0.00836552875841967	0.0387802027059071	0.0131017646922731	0.0847047134603406	0.0123008423794566	0.0101508177495924	0.0662590144008052	0.0534334809354111	0.0429473060127665	0.00374838738912042	0.0412571913722546	0.00785719877222624	0.0298089511374493	0.0163072630674137	0.0208487905295685	0.0207016169977046	0.00624475788589052	0.0995522730898325	0.0523756701727005	0.0102000033009821
RELB	0.252508247789919	0.207691765808856	0.163657147876303	0.124417949344896	0.177319773330973	0.181098846752157	0.0959803720504591	0.280577302233331	0.0278893112100107	0.0260579828056465	0.0599895922515387	0.111619310925503	0.00262165514728752	0.00497595714009802	0.00265704877808315	0.0100195374492844	0.00427671091755699	0.031296220570494	0.0279979239547488	0.0670996248936959	0.0261858961037815	0.0230769199200295	0.0702008672538557	0.077533450763287	0.0928585717576331	0.0274948623434212	0.0571918721467931	0.0526341365506966	0.149948354395803	0.0101008140616308	0.0470774331830424	0.0164301832489475	0.0884906037349518	0.0139945071788347	0.00991242509319956	0.0431351822734172	0.0326286507746713	0.0274724138362992	0.0028446773981734	0.0328922776873865	0.00660576892263198	0.0253784353674127	0.0154846100010397	0.017550580428171	0.0178878509865138	0.00645864891856407	0.0942489918916792	0.0480914769291518	0.00916916783897559
RFX4	0.0331739537324639	0.036729720736516	0.00480000683095216	0.0214651864880686	0.0356239625497785	0.0298434526093283	0.0257601366172076	0.0409550477575342	0.0063652232520095	0.00990722738235372	0.0222747470536278	0.0194565817266117	0.00109179074739763	0.00220721531101131	0.000906694492100568	0.00171658094188742	9.63736560424255e-05	0.00652486999402024	0.00923368778336009	0.0320453307694004	0.00967454910908061	0.00840774672894473	0.00932622401624339	0.0114027223654274	0.0138117877037638	0.00228415907298685	0.0121928251120165	0.00748111586391764	0.0265577440549625	0.0116307445077539	0.0133194410287336	0.00400878383654879	0.0136480197650638	0.086261339367705	0.00407953131866634	0.000224104098747402	0.000192732705180498	0.000355641885952274	0.00120177764560681	0.00869175172387626	0.000862982280117386	0.00404038321335209	-1.77635683940025e-15	0.0147527613129272	0.00815732129013291	0.00618732156126889	0.0172857956144923	0.0136556860661938	0.00328668673253518
RFX7	0.243570924919452	0.294569504090517	0.135241798910174	0.0908488482796718	0.278056705435121	0.162106324478141	0.139878404719122	0.291488010940066	0.0147292349352797	0.010066358198052	0.047193841738984	0.0738483893648676	0.00036583097814924	0.00223823233808074	0.000323437578473973	0.00267484286860109	0.00145958786425493	0.0277831197389165	0.0133618931791712	0.023496179401189	0.0110488387302982	0.0108728481903748	0.0113216899218773	0.0258028425123089	0.0420741434056617	0.00661897535902711	0.0375469981213332	0.015827873351794	0.0657084420161438	0.00768048829461088	0.0253182628333765	0.00455042172277942	0.0446743547007349	0.0447112294579247	0.00840632748442216	0.00636894804254018	0.00208607855863074	0.0028948404296022	0.000369130249732619	0.0136746063316948	0.000916677797064613	0.0047706445095701	0.00263774673216743	0.00708060233984953	0.00801050680660664	0.0039775489058772	0.0359440879037651	0.0170028718144231	0.00256814282735174
RORB	0.231150996487287	0.29857911222285	0.138811517642245	0.0869143124007806	0.279602743423543	0.159091083564548	0.14121139639601	0.280836019430039	0.013735124976753	0.00837329570703305	0.0413944831381826	0.0666115156620014	0.000189701121655284	0.00185717985400913	0.000121666602112658	0.00215896640870306	0.00162325835431032	0.0268046248576916	0.0141030991693087	0.0208560167191189	0.00959106879913807	0.0104510610591846	0.0103855218076021	0.0258118124356083	0.0407650546103757	0.00628637284883204	0.0358351800783618	0.0155630440913486	0.066901456529243	0.00792616794345102	0.0288897265712362	0.00445844825612851	0.0434619972698126	0.0481427119378194	0.00996058396851884	0.00698799293218366	0.0022359950109232	0.00272560837793168	0.000444726149724683	0.0116227407250195	0.00109617200817769	0.00560246752789284	0.0028410006047801	0.00843480574047317	0.00844141787072772	0.00394361692252621	0.0378016257215869	0.0182109365411949	0.00263971147001973
RUNX1	0.289607579414797	0.136853539652046	0.131496661296915	0.108842859657268	0.092949972391968	0.126162215504428	0.0476688181996217	0.135257322864454	0.0450122789286509	0.0516249441186949	0.0986233957369729	0.146820597411024	0.00449139361263629	0.00985624457854894	0.00360092715285243	0.0124754037999195	0.00880607335076067	0.0212030678904129	0.0317862696184859	0.0951177851207647	0.0314714735196533	0.0399563458324879	0.0901404933847603	0.0599261016204619	0.0676065636645744	0.0243811535784793	0.0847356873483665	0.0233763004820962	0.0603191498556491	0.00513758479943671	0.0208995097276843	0.00698740836421985	0.0618088279495882	0.0197126996514918	0.0146409930048601	0.0327713920588226	0.0288866483259542	0.0229135033970627	0.00439441661322282	0.0171875926772039	0.00229632288680404	0.0124088096521509	0.0075584568265481	0.00734644949773933	0.00664106590355817	0.00325862391558629	0.0532632625792746	0.0321682508117311	0.0062458028774609
RUNX3	0.270407486064404	0.196475833485086	0.149438245353182	0.125952809639651	0.163573088380631	0.174143672283788	0.088298224335164	0.270062951353188	0.0295038285494753	0.0363468351452487	0.0741863733183831	0.131630008643183	0.00308541179422372	0.00678517805366496	0.00275699153581821	0.0104882727662079	0.00461545753845738	0.0506404589985938	0.0254061345536155	0.0620718070300126	0.0237228214156866	0.0220783046363258	0.0575539906915021	0.0886097230237104	0.0987522434327004	0.0242586771809084	0.0619032826378745	0.0489689833706066	0.126248885047169	0.00883482026218529	0.0418674747029621	0.0129205333428819	0.0943458464755442	0.0125897922283638	0.011210625977347	0.0565007355907762	0.0471585893354465	0.0380273182863105	0.00336953548464969	0.0390626544604831	0.00644764857714875	0.0254903487380994	0.013725172661933	0.0178021600481679	0.0189244144293377	0.00584691620022482	0.106977772426359	0.054756710185637	0.0102642663032869
RXRG	0.179897249506062	0.168253789182613	0.0873801550565563	0.0570611166314721	0.162223969794119	0.100341677014743	0.0815797885639935	0.191354139444559	0.0210223076153324	0.0150165687420976	0.0487369641137948	0.0679550934582204	0.0014028333557341	0.00460432733376992	0.00199309976223661	0.00605893205531327	0.00159282712075182	0.115171634156356	0.0445753833908069	0.0774199074021614	0.0346298915704417	0.0387265468716071	0.073728106068663	0.0330526185533992	0.176683868481801	0.0295716878362658	0.0541802316770252	0.0624987402104779	0.118781883736873	0.0173388382794196	0.0391613216654453	0.0118391539126204	0.20693122325057	0.0371923510224251	0.130219070647486	0.00928324096431377	0.0060313540164737	0.00809855656139868	0.00138406281937531	0.0124703548623106	0.000976766081013158	0.0058330537886031	0.00563294783662494	0.00391894433964812	0.00571397774364946	0.00397714620540035	0.0218594805960874	0.0100050051364202	0.00250370643068898
SIX1	0.192038338381862	0.132175038260623	0.102981293883163	0.0795594126978139	0.109264473080488	0.117016229279566	0.0582483983274409	0.183088586292321	0.017251310989564	0.0143504510159136	0.0436144967066283	0.0764343657967226	0.00112723926518044	0.00321735678816082	0.00143803695633493	0.0079511099130366	0.00292195605028156	0.0301795652926364	0.0916163788131934	0.208006733070434	0.0662206885640957	0.0687432532280199	0.219091738879819	0.0612115810570529	0.259766477955804	0.0831976109364596	0.0932687589781338	0.0222227015247503	0.0708365486871916	0.00590596874638716	0.0250670627887709	0.0062070256660357	0.264595684747234	0.0136572301214786	0.0164887840072736	0.0242613190082375	0.0204381848338533	0.0167893241840258	0.00167747675156216	0.0149835765053405	0.00185181177767868	0.0082009996367024	0.00557266980775206	0.0059125654336698	0.00485064123138201	0.00319887847956857	0.0181162595333022	0.00898208780681398	0.00151278835884683
